1,2,3
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,324.61237207808904
0.0,0.0,744.5957375325136
0.0,0.0,1079.3780428937166
0.0,0.0,1185.787069506689
0.0,0.0,1243.5244463970794
0.0,0.0,1227.2043914758779
0.0,0.0,1209.078852908192
0.0,0.0,1294.1733255259705
0.0,0.0,1384.0642848476996
0.0,0.0,2402.429259404288
-4916.942230974762,-985.5902818213729,8821.979675644407
-1277.776088559508,-3697.538999752666,8009.065271480054
0.0,-2538.498045168687,5358.769186465116
0.0,0.0,2569.413225367669
0.0,0.0,1912.2336292322498
0.0,0.0,925.2153877202904
0.0,0.0,62.35158428712961
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,168.77610695167738
0.0,0.0,627.0009835870367
0.0,0.0,787.0989521620609
0.0,0.0,860.4349342709327
0.0,0.0,697.9802269872894
0.0,0.0,591.202028229884
0.0,0.0,516.3423645768096
0.0,0.0,599.4845872260169
0.0,0.0,1617.1475482984433
0.0,-1793.269581307799,4546.434480155769
0.0,-3066.752496975685,5934.59182894927
0.0,-1953.2923932237513,4720.867008181116
0.0,0.0,2383.207718629912
0.0,0.0,1835.8151116268464
0.0,0.0,735.1842461307338
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,224.32083725110795
0.0,0.0,1470.713868027577
0.0,0.0,2066.9664972308165
0.0,0.0,2359.3568391223616
0.0,-3510.9621326232573,6418.80159860359
-5210.617892501379,-832.3340925666178,8943.049739790702
-8335.460435643387,0.0,10918.977873275655
-8356.777306014259,0.0,10937.287491347717
-7592.019581239722,0.0,10279.266786807842
-4588.403230880517,-1157.0401224933707,8686.536969199811
-1559.8797400447581,-3534.6734179450796,8137.726596827117
-2419.7189940000003,-2981.4099054360045,8473.940896360833
-5804.096563130628,0.0,7799.312394241168
-4817.884411213023,0.0,6051.701159265736
-10045.06812483881,-52.02980156681805,12433.469313616959
-7389.5621467653145,0.0,10104.551251865798
0.0,-1378.1071401394906,4099.87424187793
0.0,0.0,1737.1198058348127
0.0,0.0,948.899228047952
0.0,0.0,143.49097312805
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,918.7038977067323
0.0,0.0,1503.9015346326332
0.0,0.0,1986.5868883579533
0.0,0.0,2493.958497172356
0.0,-2731.376462886057,5569.015895623517
-3636.4630378187594,-1653.815163830501,8294.092305669754
-5103.800303591075,-888.0774108617758,8899.013359098668
-4288.633447340786,-1313.4765740628727,8562.954572015302
0.0,-4279.847077792225,7256.922998803688
0.0,0.0,2566.755734208139
0.0,-1797.130977813666,4550.64358827096
-9319.339306825228,0.0,11576.838101443987
-10315.851695430314,-83.9396608196426,12770.803894179902
-7614.719543101018,0.0,10298.856267923362
0.0,-3833.1728888002394,6770.026748804797
0.0,0.0,2130.2777889043728
0.0,0.0,1190.7543276754304
0.0,0.0,258.4237071677291
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,189.42209820548402
0.0,0.0,1324.4801390831767
0.0,0.0,2338.2503664592577
0.0,-3385.9451674427855,6282.52712126795
-7544.517132479939,0.0,10238.273402329578
-10265.05066796013,-77.95313135215282,12707.517397897262
-9630.223126767381,-3.1433613111695298,11916.667049000567
-9537.086047720053,0.0,11811.738409271624
-10184.161005118498,-68.42087798790091,12606.747324034799
-10311.766776428369,-83.45828250136917,12765.715016265955
-10214.701885773382,-72.01989730875499,12644.794297556762
-6647.171859514845,0.0,8699.021534826637
-9556.484561346224,0.0,10066.144693441192
-8372.832320418009,0.0,9055.512002918811
-6303.98332347091,0.0,7289.075582361802
-4909.147928218603,0.0,6257.534097873013
-8852.254208676193,0.0,11072.957156952474
0.0,-3748.968309024764,6678.23972508593
0.0,0.0,1553.9771918451206
0.0,0.0,520.0838845704186
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,536.7753032394381
0.0,0.0,1358.5845399889204
0.0,0.0,2276.4699480907993
-4110.586441737442,-1406.3913468276642,8489.553322015166
-10905.535763621085,-157.08964297930353,13491.12890936487
-10371.944028305921,-90.54972944752969,12840.682147167747
-10792.238048753703,-140.07829814352354,13359.446534881525
-7553.49578628406,0.0,10246.02174644505
-6819.487991380636,0.0,9612.591981852625
-2474.158628481058,-2260.369901774681,7814.923393833734
-2686.039464267226,-2149.7987635741206,7902.272896762017
-6962.452957338295,0.0,9735.967053708107
-6662.7493764051815,0.0,8715.645475984773
-10903.25192397376,-157.53751084400503,13489.070357026274
-9458.012869250591,0.0,11726.436035099994
-5528.563484417831,0.0,7505.270295580382
-9122.057413797607,0.0,11364.014813138061
-3453.298353963298,-1749.4006313619295,8218.581262653532
0.0,0.0,2423.8001984366774
0.0,0.0,1449.9494055856949
0.0,0.0,880.2796205981238
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,170.56103788971512
0.0,0.0,1232.7848770030841
0.0,0.0,2343.3571981968535
0.0,-2267.1072183486044,5062.940191423375
0.0,-3666.57003572681,6588.42166329722
0.0,-3725.5615109757937,6652.7251943702
0.0,-3085.5200099847007,5955.049315373736
0.0,-2281.50958393088,5078.639459396663
0.0,-2751.8551166777056,5591.338608755016
0.0,-3553.2464475019833,6464.893525959812
-4506.885387344591,-1199.580638472143,8652.930607290984
-9917.928720266398,-37.04735554212123,12275.082609687222
-10786.003593326363,-139.34361377990746,13352.352187363373
-8761.219573636807,0.0,10974.751031910837
-5305.291775782593,0.0,7151.9497151593205
-7610.84105288784,0.0,9733.748444494508
-8043.52712653911,0.0,10668.228708415143
0.0,0.0,2498.1589086740732
0.0,0.0,1377.6303009678977
0.0,0.0,571.3411517039776
0.0,0.0,194.91978872629568
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,436.4321794700455
0.0,0.0,1330.2238176012838
0.0,0.0,2571.29376085654
-780.8381160526405,-3984.4339005457214,7782.422721803634
-6795.931440418755,-5.029789585426984,9596.607419989996
-9811.603554711219,-24.517714177012664,12142.625699063121
-7996.140362293803,0.0,10149.40071155591
-7741.055849345833,0.0,9874.221250816445
-9610.492529672028,-0.8182544532269413,11892.087223381573
-9523.5698848069,-64.64584830445915,12060.146984640027
-6008.241116124043,-416.09018151447975,9271.876044492323
-9729.339552010179,-83.60447012797596,12272.266823239208
-4148.982477914375,0.0,5295.5290316204955
-5766.992168241441,0.0,6814.4295051735135
-8140.277249190397,0.0,8856.950509043814
-7788.521993173868,0.0,8556.612835484093
-4523.573606505421,0.0,5620.737939948607
-10531.020986283153,-157.46752786295926,13115.339240227033
0.0,0.0,2613.1281705982783
0.0,0.0,1664.839455825646
0.0,0.0,840.5198107618348
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,518.7890369677956
0.0,0.0,1226.5466830260684
0.0,0.0,1692.36458470228
0.0,0.0,2101.243587194005
0.0,0.0,2275.091484636113
0.0,0.0,2329.309132113929
0.0,0.0,2286.274958389764
0.0,0.0,2193.4972914886885
0.0,0.0,2109.5531988142056
0.0,0.0,2478.069192895833
-8494.136657684121,0.0,11055.269036982387
-8601.4451391707,0.0,11147.439099029498
-2692.0019859669433,-2146.6871940611018,7904.730996529839
0.0,-1735.4654208886848,4483.425177817375
0.0,0.0,2140.3794886120213
0.0,0.0,1325.5723134647415
